Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
23.18061308,-0.744327545,-0.490570694,-1.021312952,1.355641268
23.19058108,-1.247426987,-0.586211443,-1.170376539,1.808175651
23.20055008,-1.590211391,-0.65316695,-1.352414727,2.187332834
23.21051808,-1.694913268,-0.650474489,-1.481430173,2.343178056
23.22048608,-1.569685936,-0.688068509,-1.517610431,2.289212448
23.23045508,-1.266322851,-0.812876463,-1.500169396,2.124817622
23.24042308,-0.861740947,-1.057248712,-1.502481699,2.029242113
23.25039108,-0.648360491,-0.568891048,-1.54369998,1.768337631
23.26036008,-0.532126904,0.797790885,-1.674383998,1.929557232
23.27032808,-0.266787589,0.118720509,-1.735822678,1.76021321
23.28029608,0.036593765,-1.331382751,-1.722599268,2.177445148
23.29026508,0.310637057,-2.651988745,-1.636232138,3.131580319
23.30023308,0.473044455,-3.386432648,-1.393450379,3.692343577
23.31020108,0.495192379,-3.362230778,-1.108749747,3.574791924
23.32017008,0.195982516,-2.185084343,-0.895523727,2.369591838
23.33013808,0.100655183,-1.743153095,-0.694020689,1.878930253
23.34010608,0.124667481,-1.550043941,-0.443906575,1.617167662
23.35007508,0.209239349,-1.222344279,-0.16909872,1.251599384
23.36004308,0.374965876,-0.807442307,0.087433264,0.894542936
23.37001108,0.600816309,-0.359183311,0.31732586,0.768562678
23.37998008,0.826886058,0.205920249,0.533204257,1.00521166
23.38994808,1.067165256,0.792574108,0.720671892,1.512079156
23.39991608,1.339645863,1.285710931,0.867710948,2.049542857
23.40988508,1.633190393,1.552138329,0.988474905,2.460391613
23.41985308,1.883026242,1.43798244,1.134405851,2.626872278
23.42982108,2.025237322,0.858022034,1.420966268,2.618574642
23.43979008,2.032406569,-0.014856694,1.905192256,2.785795167
23.44975808,1.883568764,-0.921898782,2.390605211,3.180050617
23.45972608,1.291629553,-1.909033179,2.829505682,3.649495443
23.46969508,-0.018331682,-3.210695505,3.01356101,4.403459054
23.47966308,-0.158979997,-2.24127841,2.623266459,3.454002094
23.48963108,0.103912883,-0.212897435,1.628232121,1.645376263
23.49960008,0.37648648,1.245425701,0.20669207,1.317402315
23.50956808,0.469844669,1.794235587,-0.88859576,2.056608319
23.51953608,0.314435542,1.836248398,-1.517826438,2.403013729
23.52950508,3.89728E-05,1.57025218,-1.767734289,2.364439982
23.53947308,-0.24655813,0.965261281,-1.519638777,1.817091705
23.54944108,-0.275711745,0.306335837,-0.934907496,1.021719451
23.55941008,-0.143437833,0.131860822,-0.226880655,0.299059392
23.56937808,0.136799678,0.549175501,0.291013122,0.636393369
23.57934608,0.393570036,1.04881835,0.688799739,1.315052236
23.58931508,0.536337078,1.252170205,1.004399061,1.692455364
23.59928308,0.654093742,1.210085511,1.279884219,1.878895735
23.60925108,0.831104696,0.82956183,1.514501333,1.916408655
23.61922008,1.01440537,0.013971248,1.636740088,1.925650946
23.62918808,1.042743564,-1.169502139,1.611758828,2.247846951
23.63915525,0.90412277,-2.083532095,1.489956975,2.71634235
23.64912425,0.630525291,-2.478688002,1.350579143,2.892320932
