"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.529396125E0,1.152469993E0,5.232318044E-1,1.910730243E0,2.291909393E0
2.539363125E0,1.194290400E0,-4.505427927E-2,2.201217175E0,2.504738808E0
2.549330125E0,1.204033256E0,-8.573099971E-1,2.358528376E0,2.783403063E0
2.559297125E0,1.178919077E0,-1.531923175E0,2.336647034E0,3.032582755E0
2.569265125E0,1.004453063E0,-1.469926834E0,2.102740526E0,2.755200278E0
2.579232125E0,7.567446828E-1,-4.212602079E-1,1.744893432E0,1.948018420E0
2.589199125E0,6.707127690E-1,1.005813837E0,1.467290759E0,1.901173129E0
2.599166125E0,6.533648968E-1,1.718296766E0,1.297336578E0,2.250002592E0
2.609133125E0,4.345183671E-1,1.957689166E0,1.152888894E0,2.313116055E0
2.619100125E0,-2.476138771E-1,2.147762060E0,9.142778516E-1,2.347359898E0
2.629067125E0,-1.106291771E0,2.078139067E0,6.569216251E-1,2.444195059E0
2.639034125E0,-1.487641573E0,1.821703672E0,5.667523146E-1,2.419274665E0
2.649002125E0,-1.240751743E0,1.404073119E0,5.536271930E-1,1.953814034E0
2.658969125E0,-4.661210775E-1,8.070672750E-1,4.355077446E-1,1.028733902E0
2.668936125E0,4.746934474E-1,5.113574117E-2,8.471886814E-2,4.848979476E-1
2.678903125E0,1.066654801E0,-2.953175604E-1,-1.551259458E-1,1.117599654E0
2.688870125E0,1.294804811E0,-3.624249101E-1,-1.625325531E-1,1.354358943E0
2.698837125E0,1.381084323E0,-4.526357651E-1,-2.459627241E-1,1.474032125E0
2.708804125E0,1.402238250E0,-6.441265941E-1,-5.237557292E-1,1.629567808E0
2.718771125E0,1.325018287E0,-1.058341622E0,-9.050726891E-1,1.922216695E0
2.728738125E0,1.090736151E0,-1.647869706E0,-1.142417908E0,2.282607850E0
2.738706125E0,8.789399266E-1,-1.674114823E0,-1.108471394E0,2.191781163E0
2.748673125E0,7.327635884E-1,-1.256271124E0,-7.318917513E-1,1.628135482E0
2.758640125E0,5.909851789E-1,-7.926590443E-1,-1.544014812E-1,1.000705581E0
2.768607125E0,4.168504179E-1,-4.758332968E-1,2.860019803E-1,6.942468797E-1
2.778574125E0,2.131023258E-1,-3.711084723E-1,5.120236874E-1,6.673097901E-1
2.788541000E0,1.968035102E-2,-4.289673865E-1,5.998905897E-1,7.377459282E-1
2.798508000E0,-1.600715667E-1,-5.117653012E-1,5.885716081E-1,7.962054809E-1
2.808475000E0,-3.633188903E-1,-5.464662313E-1,5.212508440E-1,8.380503567E-1
2.818442000E0,-5.721908808E-1,-5.592424870E-1,4.280124605E-1,9.073859320E-1
2.828410000E0,-7.507679462E-1,-5.304869413E-1,3.208346963E-1,9.736548703E-1
2.838377000E0,-8.708341718E-1,-4.418918490E-1,2.118869126E-1,9.992580371E-1
2.848344000E0,-9.111146331E-1,-3.550615311E-1,9.945172071E-2,9.828983723E-1
2.858311000E0,-8.612781167E-1,-3.501916826E-1,-7.214535959E-3,9.297775317E-1
2.868278000E0,-7.336905599E-1,-3.724676073E-1,-3.486369178E-2,8.235590040E-1
2.878245000E0,-5.558545589E-1,-2.844674587E-1,3.839987144E-2,6.255961764E-1
2.888212000E0,-2.609934509E-1,2.458289824E-2,2.592297196E-1,3.686759388E-1
2.898179000E0,1.674319208E-1,5.279344916E-1,5.863543153E-1,8.065727857E-1
2.908146000E0,6.243570447E-1,1.038714409E0,8.472821712E-1,1.478727974E0
2.918114000E0,1.037071466E0,1.412285566E0,9.432502389E-1,1.989921798E0
2.928081000E0,1.395680428E0,1.614372134E0,9.500430822E-1,2.335958711E0
2.938048000E0,1.696573853E0,1.646734118E0,9.027280211E-1,2.530812908E0
2.948015000E0,1.930546999E0,1.525839806E0,8.272610307E-1,2.596066186E0
2.957982000E0,2.073802233E0,1.307282209E0,7.440929413E-1,2.561897106E0
2.967949000E0,2.095924616E0,1.045921564E0,7.196437120E-1,2.450456893E0
2.977916000E0,2.042646885E0,7.286424041E-1,7.672410607E-1,2.300431458E0
2.987883000E0,1.963495493E0,3.844534159E-1,8.585398793E-1,2.177202265E0
2.997851000E0,1.881177425E0,2.052391320E-2,9.769208431E-1,2.119816990E0
3.007818000E0,1.772764921E0,-2.784390152E-1,1.074215531E0,2.091449918E0
3.017785000E0,1.775520444E0,-3.471203446E-1,1.144482255E0,2.140748704E0
3.027752000E0,2.086512566E0,2.359447628E-2,1.185283303E0,2.399789135E0
3.037719000E0,2.316892385E0,2.548788488E-1,1.082602620E0,2.570015951E0
3.047686000E0,2.239023924E0,2.064221054E-1,8.939557672E-1,2.419709720E0
3.057653000E0,1.852412939E0,2.605259418E-2,7.570053935E-1,2.001291983E0
3.067620000E0,1.259151816E0,-8.631024510E-2,7.421566248E-1,1.464141117E0
3.077588000E0,6.231057644E-1,4.787738249E-2,8.201478720E-1,1.031113752E0
3.087555000E0,1.039001346E-1,4.335662723E-1,8.987516761E-1,1.003259451E0
3.097522000E0,-2.606644928E-1,9.006211162E-1,9.513618946E-1,1.335722212E0
