Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
1.377286792,0.233306929,-0.586452246,0.37679857,0.735075181
1.387254792,-0.225676939,-1.48470068,0.257030487,1.523591435
1.397222792,-0.461851627,-1.932618022,0.295852721,2.008942054
1.407190792,-0.535164714,-2.23096323,0.408396363,2.330318818
1.417158792,-0.455423295,-2.322508574,0.53791815,2.427099584
1.427126792,-0.206208944,-2.097277641,0.628396094,2.199085556
1.437094792,0.059347097,-1.50611496,0.690143108,1.657770147
1.447062792,0.24810046,-0.824926853,0.710356474,1.116541298
1.457030792,0.367662817,-0.283074766,0.728544533,0.863761777
1.466998792,0.374991447,0.104724869,0.732182145,0.829262671
1.476966792,0.249053508,0.333315164,0.718915105,0.830641665
1.486934792,0.018319059,0.40716821,0.674765766,0.788308555
1.496903792,-0.277971983,0.305196315,0.59675914,0.725627098
1.506871792,-0.594744027,0.10093262,0.524365723,0.799291726
1.516839792,-0.881984115,-0.147633523,0.52070415,1.034806478
1.526807792,-1.071184635,-0.427672416,0.592954218,1.296894338
1.536775792,-1.115943551,-0.685516477,0.718745172,1.49394025
1.546743792,-1.006989598,-0.878858566,0.875198662,1.597621084
1.556711792,-0.777405381,-1.000692368,1.021534443,1.627659964
1.566679792,-0.46735692,-1.102231145,1.117673755,1.63784328
1.576647792,-0.102736101,-1.176310658,1.137622714,1.639648411
1.586615792,0.242930293,-1.225081921,1.059394717,1.637729528
1.596583792,0.49965477,-1.18815124,0.904621065,1.574705537
1.606551792,0.693528175,-1.050752044,0.756814837,1.468955372
1.616520792,0.823308766,-0.827388465,0.696059644,1.359009943
1.626488792,0.891607046,-0.566567063,0.684662879,1.258858459
1.636456792,0.889078617,-0.317611575,0.684740126,1.166279101
1.646424792,0.8192994,-0.122570731,0.680612922,1.072151594
1.656392792,0.716227889,0.053214408,0.678005159,0.987676646
1.666360792,0.615961194,0.20661737,0.683972836,0.94335453
1.676328792,0.566605628,0.337668866,0.700360358,0.962063839
1.686296792,0.554817915,0.427057415,0.715328217,1.000947257
1.696264792,0.592046797,0.471304506,0.72045958,1.044848963
1.706232792,0.674489021,0.475957572,0.745050013,1.112011948
1.716200792,0.791083515,0.430312842,0.79378134,1.200446203
1.726169792,0.932017028,0.316360205,0.861889541,1.308278679
1.736137792,1.075587511,0.158712253,0.919058561,1.423638547
1.746105792,1.235010505,-0.015659742,0.948528349,1.557306073
1.756073792,1.425050974,-0.222201467,0.913028181,1.706975169
1.766041792,1.664850593,-0.448620111,0.850115299,1.922416064
1.776009792,1.938868284,-0.673593342,0.798347175,2.202338854
1.785977792,2.160412312,-0.870769739,0.791107595,2.45997409
1.795945792,2.254303455,-1.013726592,0.842518806,2.611391126
1.805913792,2.226257801,-1.08687079,0.949268162,2.653040134
1.815881792,2.125220776,-1.069871545,1.094327331,2.618919772
1.825849792,2.014304638,-0.952360213,1.218213797,2.539381421
1.835817792,1.862170458,-0.731450737,1.26337409,2.366181119
1.845786792,1.573795915,-0.431995958,1.217175126,2.035919786
1.855754792,1.044013262,-0.067985505,1.112037301,1.526830927
1.865722792,0.372403115,0.340223849,1.000988722,1.120899089
1.875690792,-0.181336775,0.736477971,0.947629809,1.213789555
1.885658792,-0.496223152,1.105864167,0.919132233,1.521176201
1.895626792,-0.593197644,1.425786495,0.854353786,1.764843043
1.905594792,-0.543722987,1.642390609,0.759951711,1.889605303
1.915562792,-0.421548307,1.714352131,0.673005641,1.889349834
1.925530792,-0.289401382,1.625797749,0.613853335,1.761756906
1.935498792,-0.155247554,1.361276865,0.550276756,1.476475877
1.945466792,0.010676173,0.97886616,0.485890567,1.092878119
1.955435792,0.246696696,0.595818102,0.443504751,0.782658888
1.965403792,0.535589635,0.298929483,0.4262366,0.746922173
1.975371792,0.824801445,0.134723231,0.418226629,0.934538007
1.985339792,1.005669951,0.106899619,0.330251187,1.063891642
1.995307792,0.93106705,0.25586167,0.042348299,0.966511471
2.005275792,0.201064512,0.755899429,-0.340835571,0.853217306
2.015243792,-0.852590382,1.10578239,-0.59721595,1.518661234
2.025211792,-1.577406406,1.012823343,-0.763060391,2.02392768
2.035179792,-1.88245523,0.69404161,-0.948690712,2.219311947
2.045147792,-1.903491139,0.364391565,-1.196356058,2.277570536
2.055115792,-1.792453408,0.161917016,-1.455836892,2.314857965
2.065083792,-1.688791871,0.081252344,-1.71081984,2.405311717
2.075052792,-1.716711164,0.044673286,-1.944371581,2.594161477
2.085020792,-1.879208803,-0.004146266,-2.187918425,2.884168849
2.094988792,-2.088666439,-0.072319731,-2.412124157,3.191567105
2.104956792,-2.2524755,-0.135366738,-2.624497414,3.461207406
2.114924792,-2.323240995,-0.10515397,-2.794979095,3.635988755
2.124892792,-2.311028481,0.112101316,-2.901252747,3.710887608
2.134860792,-2.247941494,0.457595319,-2.962435484,3.746819776
2.144828792,-2.148322582,0.854077578,-2.968631744,3.762647055
2.154796792,-2.021216154,1.317298532,-2.949148655,3.810258253
2.164764792,-1.855935812,1.732910156,-2.89448905,3.850395072
2.174732792,-1.632059336,1.987795234,-2.795313597,3.798516246
2.184700792,-1.323590517,2.021003962,-2.627227306,3.569127651
2.194669792,-0.936618865,1.932890654,-2.395196438,3.217186217
2.204637792,-0.489083856,1.902014732,-2.129456997,2.896799987
2.214605792,-0.068975285,1.972627282,-1.846405983,2.702819091
2.224573792,0.201987311,2.042006969,-1.628447175,2.619624313
2.234541792,0.229030639,1.901160836,-1.523732185,2.447167205
2.244509792,0.053529978,1.438827872,-1.50534761,2.083065657
2.254477292,-0.231002152,0.832033038,-1.386163116,1.633122516
2.264445292,-0.369724661,0.167880297,-1.282324553,1.345078577
2.274413292,-0.268245697,-0.353621244,-1.26574564,1.34131121
2.284381292,-0.038130954,-0.626445055,-1.298886895,1.442565265
2.294349292,0.196580097,-0.777735293,-1.341781735,1.563295924
2.304318292,0.340259314,-0.937222362,-1.338583112,1.669121596
2.314286292,0.336362302,-1.226237655,-1.306054473,1.822793644
2.324254292,0.221247092,-1.579398274,-1.209079146,2.00132995
2.334222292,0.063084088,-1.97556901,-1.074061394,2.249546708
2.344190292,-0.050725378,-2.26930809,-0.903305292,2.443008949
2.354158292,-0.056267679,-2.240461349,-0.707888126,2.350306089
2.364126292,0.034919653,-1.872243881,-0.493964702,1.936625328
2.374094292,0.156858876,-1.382528186,-0.284730256,1.420232449
2.384062292,0.260445952,-0.974612117,-0.096577242,1.013423917
2.394030292,0.346780032,-0.720446408,0.081465192,0.803701434
2.403998292,0.45884344,-0.597946584,0.279895455,0.804001794
2.413966292,0.624455571,-0.525616229,0.515428603,0.9653413
2.423935292,0.864302933,-0.451413363,0.808049023,1.266387306
2.433903292,1.124215245,-0.37166819,1.19002676,1.678737874
2.443871292,1.322028637,-0.381244749,1.617268205,2.12336142
2.453839292,1.413545012,-0.556061327,2.02611661,2.532283992
2.463807292,1.373536825,-0.852722943,2.387417793,2.883314681
2.473775292,1.08201611,-1.333968878,2.688869715,3.190650744
2.483743292,0.167152792,-2.033808947,2.888528585,3.536653259
2.493711292,-1.0412848,-2.383083582,2.807505131,3.826936954
2.503679292,-1.419599891,-1.917252183,2.293467522,3.309246599
2.513647292,-0.714810014,-1.282596707,1.443369985,2.058962016
2.523615292,0.184347585,-1.067627907,0.555582821,1.217573674
2.533583292,0.824054837,-0.763555884,-0.274231851,1.15641129
2.543552292,1.279083967,0.642422199,-0.771381438,1.625973985
2.553520292,1.395293951,3.170083284,-0.99149704,3.602685057
2.563488292,1.354012132,4.974244118,-0.857889295,5.226129298
2.573456292,1.311261177,5.473380089,-0.432343602,5.644839808
2.583424292,1.242341042,4.707396507,0.091174275,4.869425622
2.593392292,1.065367579,2.801432848,0.503890693,3.039233441
2.603360292,0.737166107,0.646598876,0.555714488,1.127085874
2.613328292,0.470211148,-0.830760181,0.430900127,1.047347087
2.623296292,0.444330275,-1.842367768,0.361621708,1.92938297
2.633264292,0.394759536,-2.584663391,0.353072673,2.638366966
2.643232292,0.028308051,-2.777318478,0.414251,2.80818503
2.653200292,-0.554975629,-2.537473202,0.508164465,2.646695926
2.663169292,-0.993516684,-2.183788538,0.580637693,2.468430252
2.673137292,-1.010588288,-1.857860208,0.616950452,2.203079912
2.683105292,-0.825933397,-1.620668888,0.63037914,1.925126355
2.693073292,-0.674644768,-1.416507244,0.679133058,1.709637402
2.703041292,-0.577977479,-1.230397224,0.715066493,1.535986779
2.713009292,-0.507514238,-1.05892396,0.715709925,1.375184115
2.722977292,-0.466649711,-0.887749732,0.670829594,1.20659599
2.732945292,-0.464391887,-0.678059578,0.633108616,1.037425243
2.742913292,-0.487107635,-0.408122063,0.641837955,0.903212835
2.752881292,-0.446179897,-0.090249829,0.682313979,0.820227954
2.762849292,-0.305093229,0.267812282,0.734467626,0.839194846
2.772817292,-0.102093257,0.620574832,0.797277451,1.015474022
2.782786292,0.088848568,0.878876686,0.842190325,1.220492868
2.792754292,0.222486541,1.051938295,0.839466155,1.364103318
2.802722292,0.315196544,1.125241995,0.794996083,1.413342556
2.812690292,0.432633698,1.055872798,0.711752295,1.344853379
2.822658292,0.642024755,0.835692406,0.598515213,1.211939785
2.832626292,0.882141471,0.5148803,0.494162768,1.134668295
2.842594292,1.05698967,0.154533818,0.44085893,1.155622975
2.852562292,1.180179,-0.21094057,0.516790986,1.305523389
2.862530292,1.298117995,-0.577100337,0.72346431,1.594225748
2.872498292,1.375115514,-0.96386826,0.934892893,1.921980598
2.882466292,1.378649831,-1.361655951,1.035790324,2.197189996
2.892434292,1.306722164,-1.707977414,1.043799043,2.39044475
2.902402292,1.210866809,-1.953842878,1.072042942,2.536331306
2.912371292,1.139717221,-2.09474659,1.158558965,2.651259605
2.922339292,1.07630372,-2.133867979,1.230554819,2.68813828
2.932307292,1.038940549,-2.078021288,1.262865663,2.644314584
2.942275292,1.150276184,-1.965358019,1.282222986,2.613400702
2.952243292,1.566389799,-1.780862212,1.330889821,2.719616689
2.962211292,2.011330843,-1.41320622,1.334122777,2.796870959
2.972179292,2.168411732,-0.971953154,1.243698359,2.682067855
2.982147292,2.003808737,-0.567270994,1.084267259,2.34790999
2.992115292,1.661933541,-0.181929141,0.928003907,1.912148676
3.002083292,1.31824255,0.266509265,0.82792908,1.579321743
3.012051292,1.152606368,0.787122905,0.805923402,1.61169986
3.022019292,1.155062079,1.218695998,0.784068525,1.853146458
3.031987292,1.147748828,1.318228245,0.731554747,1.894789019
3.041956292,1.047418237,1.077027678,0.721224666,1.666504906
3.051924292,0.797067821,0.686012805,0.771029472,1.304000432
3.061892292,0.449681491,0.348600924,0.821668804,0.999437677
3.071860292,0.119353108,0.228905663,0.843221188,0.881853127
3.081828292,-0.063385122,0.442753792,0.817192078,0.931585469
3.091796292,-0.092932619,0.91046989,0.790270448,1.20918124
3.101764292,-0.075170673,1.359236836,0.80539465,1.581719302
3.111732292,-0.037474699,1.547153473,0.793848515,1.739334265
3.121700292,0.034626529,1.459768057,0.713276088,1.625079861
3.131668292,0.131143749,1.195324063,0.599562585,1.343679126
3.141636292,0.206736982,0.85048902,0.466134846,0.991641794
3.151604292,0.254723966,0.520270109,0.336236775,0.669791351
3.161572292,0.344364792,0.279386044,0.2511186,0.509611835
3.171541292,0.50308013,0.192309722,0.203928441,0.575898824
3.181509292,0.695282996,0.265256643,0.114518382,0.752923629
3.191477292,0.767271698,0.428915083,-0.209813625,0.903712213
3.201445292,0.250443101,0.834322572,-0.602176428,1.05897703
3.211413292,-0.779056728,1.320380688,-0.825582862,1.741241398
3.221381292,-1.696373701,1.421204209,-0.921088457,2.397062595
3.231349292,-2.233042955,1.278592229,-1.034367561,2.773300413
3.241317292,-2.413843632,1.117841721,-1.236230254,2.933338786
3.251285292,-2.324241877,0.994206846,-1.500231743,2.939599094
3.261252667,-2.07221508,0.794721544,-1.707384944,2.800146606
3.271220667,-1.871407866,0.459414154,-1.816777468,2.648378586
3.281188667,-1.863396883,0.040275827,-1.927011251,2.68090329
3.291156667,-2.024308443,-0.298675597,-2.0901618,2.925031305
3.301124667,-2.205218315,-0.440313399,-2.329324484,3.237686868
3.311093667,-2.276279449,-0.273143053,-2.682472944,3.528698961
3.321061667,-2.229790926,0.363321036,-3.083857775,3.822845606
3.331029667,-2.135346651,1.325228691,-3.406502247,4.233225007
3.340997667,-2.087046146,2.22307086,-3.573363066,4.697523738
3.350965667,-2.054802179,2.89816165,-3.617076159,5.069989436
3.360933667,-1.912681699,3.262977362,-3.52581954,5.170761643
3.370901667,-1.578095913,3.072958946,-3.27897644,4.762893017
3.380869667,-1.164025426,2.340290785,-2.892147303,3.898260147
3.390837667,-0.735492468,1.649276972,-2.390030861,2.995548567
3.400805667,-0.30983761,1.247280478,-1.856137753,2.257643748
3.410773667,0.045605469,1.113736272,-1.422449708,1.807166709
3.420741667,0.264501333,1.060010076,-1.12421,1.567619354
3.430709667,0.294210225,0.822940886,-1.041092515,1.359288411
3.440677667,0.107669257,0.316035181,-1.068517566,1.119464467
3.450646667,-0.111078262,-0.170973867,-1.107063293,1.125681829
3.460614667,-0.197698891,-0.527027726,-1.182217836,1.309382331
3.470582667,-0.113826372,-0.680100322,-1.270884871,1.445904992
3.480550667,0.047807787,-0.715640008,-1.342808604,1.52235382
3.490518667,0.178872868,-0.799483478,-1.352529645,1.581298762
3.500486667,0.199933663,-1.075268865,-1.290272355,1.691442979
3.510454667,0.079886094,-1.560536265,-1.121097684,1.923152423
3.520422667,-0.098167814,-2.135014296,-0.923301756,2.328177204
3.530390667,-0.341663033,-2.438344479,-0.785348415,2.584381852
3.540358667,-0.547399342,-2.234513283,-0.725626171,2.412307814
3.550326667,-0.197513014,-2.468662977,-0.546274781,2.536084467
3.560294667,0.14771454,-2.284591198,-0.353170455,2.316442509
3.570262667,0.381845564,-1.734992266,-0.183780119,1.785995333
3.580230667,0.497455567,-1.070826888,-0.041269943,1.181454812
3.590199667,0.5498842,-0.503715813,0.099784918,0.752369114
3.600167667,0.621575952,-0.137590319,0.254216969,0.685502755
3.610135667,0.778467834,0.056771968,0.448807746,0.900368601
3.620103667,1.03371191,0.182874247,0.710984468,1.267873108
3.630071667,1.322057843,0.267234653,1.055939317,1.712967934
3.640039667,1.54185164,0.249528289,1.509802341,2.172342965
3.650007667,1.641815782,0.026543144,1.996617556,2.585100629
3.659975667,1.582942009,-0.483490586,2.419275284,2.931273008
3.669943667,1.178999066,-1.359643459,2.785249472,3.316064498
3.679911667,-0.100490898,-2.545349121,3.020749331,3.951433548
3.689879667,-1.283138633,-2.960423708,2.820266008,4.285376721
3.699847667,-1.301104069,-2.273990631,2.036576271,3.318365275
3.709815667,-0.338546842,-1.421991587,0.963669956,1.750809476
3.719783667,0.566456556,-0.529489279,-0.180791929,0.796189455
3.729752667,1.114505768,1.39868331,-1.069788098,2.083958896
3.739720667,1.197665453,3.186497688,-1.44481957,3.698063499
3.749688667,1.052906871,4.42135334,-1.396230221,4.754622705
3.759656667,1.046218514,4.837188244,-0.996352494,5.048334535
3.769624667,1.179673791,3.883604288,-0.403102994,4.078787141
3.779592667,1.213478088,1.703054547,0.152486652,2.096705998
3.789560667,0.956173062,-0.247386023,0.417519122,1.07228214
3.799528667,0.63513732,-1.209759355,0.298894495,1.398661871
3.809496667,0.426196635,-1.605854511,0.18091248,1.67126946
3.819464667,0.361666143,-1.951632142,0.115380906,1.988211048
3.829432667,0.241552502,-2.069326162,0.153596997,2.089030975
3.839400667,-0.001843536,-1.767203689,0.30327341,1.793038493
3.849368667,-0.213489741,-1.341096282,0.471653104,1.437558262
3.859336667,-0.324868202,-0.986329675,0.56616348,1.182762302
3.869304667,-0.406849861,-0.756000102,0.589728713,1.041557928
3.879273667,-0.507748902,-0.648907781,0.591873169,1.014496971
3.889241667,-0.624044895,-0.674629152,0.604998589,1.100263521
3.899209667,-0.721722484,-0.780914664,0.638760388,1.240453905
3.909177667,-0.790056229,-0.889539659,0.689075708,1.374879988
3.919145667,-0.835033476,-0.857020557,0.754351258,1.414500252
3.929113667,-0.839130223,-0.695194364,0.857287765,1.386498123
3.939081667,-0.732711732,-0.409066439,0.964706361,1.278616517
3.949049667,-0.507332385,-0.062082123,1.035927296,1.155156137
3.959017667,-0.190308526,0.235431835,1.083271623,1.124776819
3.968985667,0.137554571,0.483539373,1.100785375,1.210148762
3.978953667,0.374759138,0.685447216,1.076853752,1.330374496
3.988921667,0.513217926,0.836588502,0.995192409,1.397741353
3.998889667,0.588047206,0.932727754,0.849794507,1.392096004
4.008857667,0.639039814,0.969335318,0.667253196,1.339107789
4.018825667,0.676998317,0.989478171,0.527499497,1.309828039
4.028793667,0.691670477,1.02207315,0.462768435,1.318027389
4.038762667,0.717576504,0.997673631,0.487130344,1.321954872
4.048730667,0.911638379,0.721455932,0.62627387,1.320531013
4.058698667,1.197024703,0.279479772,0.854982495,1.497321659
4.068666667,1.383960843,-0.190543905,1.0725137,1.761232588
4.078634667,1.383437157,-0.660693049,1.133278012,1.906497502
4.088602667,1.240356922,-1.110503435,1.09015727,1.99001157
4.098570667,1.051238418,-1.44096601,1.029486299,2.059448298
4.108538667,0.954568386,-1.618043542,1.020441413,2.1378883
4.118506667,0.980098844,-1.674411774,1.044993758,2.203692466
4.128474667,1.121804595,-1.638664961,1.069886088,2.25573151
4.138442667,1.468713045,-1.531885266,1.113892913,2.39677865
4.148410667,2.050597906,-1.297500014,1.178930879,2.697839149
4.158378667,2.477873325,-0.965439796,1.166821003,2.904031933
4.168346667,2.550018311,-0.647898078,1.073548317,2.841631801
4.178314667,2.322159052,-0.392994791,0.948695481,2.5390728
4.188282667,1.977158189,-0.160155669,0.832440257,2.151223169
4.198251667,1.69433403,0.000402656,0.765915036,1.859406844
4.208219667,1.468778729,0.091177568,0.768780589,1.660315602
4.218187667,1.096421123,0.300321519,0.860159814,1.42555505
4.228155667,0.510522127,0.694341302,0.93416661,1.270987782
4.238123667,-0.097220019,1.008546829,0.964848816,1.399125326
4.248091667,-0.551106513,1.201793075,0.994301021,1.654285194
4.258060917,-0.803758919,1.328625917,0.961729169,1.826526272
4.268028917,-0.843001425,1.400318503,0.849004507,1.84183386
4.277996917,-0.723707199,1.425718665,0.720220804,1.753608802
4.287964917,-0.524733424,1.379363656,0.601685405,1.593742322
4.297932917,-0.280347377,1.212542892,0.485173911,1.335757702
4.307900917,-0.013573456,0.947233677,0.353110671,1.011001001
4.317868917,0.27266857,0.661214054,0.239857212,0.754376336
4.327836917,0.576131761,0.394328058,0.190243855,0.723612567
4.337804917,0.877491832,0.220068201,0.229434296,0.933307037
4.347772917,1.109232426,0.191038951,0.329318821,1.172750332
4.357741917,1.182980776,0.255383313,0.226935461,1.231326056
4.367709917,0.782570958,0.574421227,-0.17728579,0.986816752
4.377677917,-0.377964169,1.309092283,-0.562690437,1.474177753
4.387645917,-1.455940723,1.465664744,-0.768758118,2.204297071
4.397613917,-2.083945036,1.257415056,-0.91022408,2.598543325
4.407581917,-2.311566353,1.060615659,-1.090867877,2.767352038
4.417549917,-2.25667429,0.920029402,-1.347183108,2.784588888
4.427517917,-2.033281088,0.774606705,-1.609379292,2.706353494
