Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
2.386173875,-2.099765062,0.610570073,-0.264833987,2.202713366
2.396107875,-1.705121636,0.246294573,-0.541249514,1.805838267
2.406041875,-1.301894307,-0.10450767,-0.676384151,1.470831792
2.415975875,-1.141775608,-0.271351039,-0.808868468,1.425324919
2.425909875,-1.370207429,-0.038227756,-1.013298988,1.704612742
2.435844875,-1.677137017,0.408588171,-1.144617796,2.071203217
2.445778875,-1.857121468,0.746279895,-1.178467631,2.322632081
2.455712875,-1.9437325,0.579179823,-1.12439096,2.31900848
2.465646875,-2.043961287,-0.062852383,-1.021217465,2.285741297
2.475580875,-2.175134659,-0.873029172,-0.902959228,2.511717756
2.485514875,-2.271554232,-1.532916784,-0.786385775,2.850998962
2.495448875,-2.29120326,-1.947528601,-0.7175892,3.091506799
2.505382875,-2.233250856,-2.215522289,-0.745011508,3.232799182
2.515316875,-2.098604441,-2.476021051,-0.837854385,3.352136754
2.525250875,-1.947533607,-2.602703571,-0.85423547,3.361052108
2.535184875,-1.741017938,-2.514211178,-0.789303422,3.158385853
2.545118875,-1.482540131,-2.354817867,-0.683342338,2.865318338
2.555052875,-1.138731837,-2.115771294,-0.58847332,2.473762158
2.564986875,-0.727796555,-1.835774779,-0.540262699,2.047349665
2.574921875,-0.315253466,-1.520868421,-0.52509737,1.639558706
2.584855875,0.076120153,-1.199920774,-0.51583463,1.308315522
2.594789875,0.446410924,-0.87547642,-0.518553734,1.111143398
2.604723875,0.819586039,-0.531067371,-0.534106016,1.113114129
2.614657875,1.192546844,-0.204875499,-0.512025654,1.313892011
2.624591875,1.553720713,0.045012623,-0.442448974,1.616117348
2.634525875,1.817753434,0.173635051,-0.348950982,1.859070592
2.644459875,1.874058843,0.272904634,-0.241658077,1.909181005
2.654393875,1.836905241,0.328469574,-0.142410815,1.871468398
2.664327875,1.858259559,0.353435367,-0.042754266,1.892055251
2.674261875,1.690599561,0.389475107,0.087585673,1.737092106
2.684195875,1.213151693,0.342552066,0.218542352,1.279390366
2.694129875,0.633453548,0.158577234,0.238523215,0.695200302
2.704064875,0.15898855,-0.136461869,0.181259125,0.277045251
2.713998875,-0.167723462,-0.50227344,0.100282781,0.538949353
2.723932875,-0.417499214,-0.96789223,-0.051747762,1.055366663
2.733866875,-0.639402568,-1.479437828,-0.181969687,1.621938624
2.743800875,-0.804123342,-1.761472464,-0.226047397,1.949486346
2.753734875,-0.868916512,-1.699297071,-0.250119776,1.924886059
2.763668875,-0.830946505,-1.435852647,-0.17349425,1.668006347
2.773602875,-0.599002361,-0.768170416,-0.039802302,0.974922479
2.783536875,0.154425055,-0.163152725,0.126484409,0.257806545
2.793470875,1.219255924,-0.179475173,0.237879083,1.255142544
2.803404875,1.969932079,0.019197701,0.190659106,1.979230114
2.813338875,1.663946629,0.513612151,0.269439995,1.762133291
2.823273875,0.400070846,1.129185796,0.670366943,1.372774228
2.833207875,-0.115390517,1.231576085,1.059986591,1.629007734
2.843141875,0.297458291,1.008944631,0.940536916,1.411049394
2.853075875,0.685240626,0.703713357,0.306090951,1.028814306
2.863009875,0.988165855,0.668947101,-0.06934844,1.195312171
2.872943875,1.36673665,0.981571674,-0.146104321,1.689022941
2.882877875,1.844743609,1.524551392,-0.159660608,2.398505251
2.892811875,2.307759523,2.076211691,-0.153441027,3.108046517
2.902745875,2.631271839,2.371671915,-0.03026423,3.54250407
2.912679875,2.825780153,2.300638914,0.204234362,3.649614303
2.922613875,2.869585276,1.93730104,0.452721149,3.491792006
2.932548125,2.660238504,1.511458039,0.616052032,3.121040597
2.942482125,2.18909049,1.334042311,0.709458649,2.659909329
2.952417125,1.583604455,1.288523555,0.763730168,2.179765995
2.962351125,1.089913964,1.095483184,0.796009004,1.73828254
2.972285125,0.854523301,0.733728111,0.762943029,1.360385636
2.982219125,1.062032461,0.308759481,0.524305642,1.223986018
2.992153125,1.551720381,-0.028315529,0.179119885,1.562280974
3.002087125,2.022755861,-0.059490491,-0.095705561,2.025892383
3.012021125,2.24476409,0.199395075,-0.251074076,2.267545458
3.021955125,2.238772869,0.707708061,-0.318322599,2.369448023
3.031889125,2.11012125,1.223448873,-0.308635563,2.458596092
3.041823125,1.914886713,1.46160841,-0.273576379,2.424445154
3.051757125,1.79578352,1.443704128,-0.208245113,2.313544053
3.061691125,1.779936314,1.324360371,-0.065509804,2.219548424
3.071625125,1.772454739,1.107553482,0.104863264,2.092669783
3.081560125,1.775795341,0.959049821,0.260691226,2.034990311
3.091494125,1.791445971,0.853895664,0.417509884,2.027986926
3.101428125,1.729935765,0.715694368,0.554567635,1.952547424
3.111362125,1.594146609,0.58534354,0.645661354,1.816812884
3.121296125,1.455846071,0.534468114,0.693201423,1.698726629
3.131230125,1.357149005,0.473246813,0.690382719,1.594504395
3.141164125,1.31043613,0.407657415,0.690255404,1.536190073
3.151098125,1.304898262,0.297238231,0.718044996,1.518781965
3.161032125,1.296351075,0.157484084,0.74350214,1.502705154
3.170966125,1.287130594,0.032080475,0.771121919,1.500787572
3.180900125,1.293166161,-0.071286395,0.797267795,1.520853841
3.190834125,1.33146131,-0.119533241,0.80395174,1.559940966
3.200768125,1.354610562,-0.08496701,0.78742069,1.569146428
3.210703125,1.289028406,0.030150894,0.742923439,1.48809897
3.220637125,1.12123251,0.248822257,0.679887235,1.334661571
3.230571125,0.854426801,0.534808338,0.609662414,1.178029446
3.240505125,0.530647397,0.814962804,0.527199209,1.106205242
3.250439125,0.263014495,0.905367136,0.462816924,1.050269385
3.260373125,0.125342667,0.718816698,0.426654369,0.845246816
3.270307125,0.107873209,0.3378281,0.398434937,0.533399337
3.280241125,0.111506827,-0.030354708,0.327184737,0.346994283
3.290175125,0.107278369,-0.216766715,0.202749655,0.315600823
3.300109125,0.072694823,-0.163159415,0.037554044,0.182526267
3.310043125,-0.024677359,0.007656137,-0.152667716,0.15483869
3.319977125,-0.258910626,0.148676381,-0.284060895,0.41210432
3.329911125,-0.615734398,0.157886684,-0.310620338,0.707489964
3.339846125,-0.972539365,-0.062513053,-0.301731497,1.020187529
3.349780125,-1.303116083,-0.338092923,-0.391757846,1.402102907
3.359714125,-1.63831532,-0.495771527,-0.596456409,1.812629786
3.369648125,-2.103832483,-0.613564312,-0.782754302,2.327074683
3.379582125,-2.664509535,-0.688543737,-0.85736382,2.882494798
3.389516125,-3.076289177,-0.949881494,-0.810357273,3.320016395
3.399450125,-3.312301874,-1.385127544,-0.767328858,3.671337031
3.409384125,-3.432712555,-1.641382694,-0.790924907,3.886285481
3.419318125,-3.487403631,-1.631842732,-0.723770082,3.917746536
